TAC,Manufacturer,Model,HW-Type,OS,Year
44707000,Motorola,SlimliteMG1-4B11    ,,,
44707067,Motorola,SLIMLITE,,,
44709000,Motorola,d470MG1-4D11    ,,,
44709007,Motorola,D470,,,
44709018,Motorola,D470,,,
44709040,Motorola,D470,,,
44709067,Motorola,D470,,,
44709080,Motorola,D470,,,
44709100,Aselsan,Electronics1919     ,,,
44715400,Bosch,TelecomBosch MCom  726   ,,,
44717300,Bosch,TelecomBosch MCom  906   ,,,
44717367,Bosch,TelecomM-COM  906    ,,,
44725200,Nec,MP5J1H1,,,
44725279,NEC,CorporationINCONNU    ,,,
44725500,Philips,TCD328,,,
44725506,Philips,TCD328,,,
44725550,Philips,TCD328,,,
44725569,Philips,TCD328,,,
44726200,Motorola,d160MG1-4C11    ,,,
44726207,Motorola,D160,,,
44726208,Motorola,D160,,,
44726240,Motorola,D160,,,
44726241,Motorola,D160,,,
44726267,Motorola,D160,,,
44726269,Motorola,D160,,,
44726280,Motorola,D160,,,
44726300,Motorola,d160MG1-4C12    ,,,
44726307,Motorola,D160     ,,,
44726400,Motorola,StarTAC70/75 MG1-4E12     ,,,
44726407,Motorola,Startac70     ,,,
44726418,Motorola,Startac70     ,,,
44726424,Motorola,Startac70     ,,,
44726440,Motorola,Startac70     ,,,
44726467,Motorola,Startac70     ,,,
44726469,Motorola,Startac70     ,,,
44726480,Motorola,Startac70     ,,,
44726500,Motorola,GC87C+MG1-4A21    ,,,
44726600,Motorola,8800MR601 MC1-41A11     ,,,
44726640,Motorola,INTERN8800     ,,,
44726700,Motorola,c160MPI-1D11    ,,,
44726707,Motorola,INCONNU,,,
44726740,Motorola,INCONNU,,,
44728300,Telit,MobileTerminals Galileo     ,,,
44728700,Motorola,2200,,,
44728707,Motorola,INTERN2200     ,,,
44728900,Dancall,TelecomAudiovox GX200     ,,,
44728967,Dancall,TelecomAudiovox GX-200     ,,,
44729300,Philips,DigaTCD  308    ,,,
44729306,Philips,Diga,,,
44729350,Philips,Diga,,,
44729351,Philips,Diga,,,
44729352,Philips,Diga,,,
44729353,Philips,Diga,,,
44729354,Philips,Diga,,,
44729369,Philips,Diga,,,
44733400,Telit,MobileTerminals PV150     ,,,
44735500,Panasonic,EB-G450,,,
44736000,Panasonic,EB-G450,,,
44736600,Panasonic,G450Series    ,,,
44736673,Panasonic,MobileCommunications Co Ltd  EBG-450    ,,,
44736687,Panasonic,MobileCommunications Co Ltd  EBG-450    ,,,
44736693,Panasonic,MobileCommunications Co Ltd  EBG-450    ,,,
44736900,Motorola,T200MG1-4D21    ,,,
44736907,Motorola,D460     ,,,
44737000,Motorola,d170MG1-4C13    ,,,
44737007,Motorola,D170,,,
44737008,Motorola,D170,,,
44737040,Motorola,D170,,,
44737067,Motorola,D170,,,
44737069,Motorola,D170,,,
44737080,Motorola,D170,,,
44737100,Motorola,StarTAC70  (Royale) MP1-1E12    ,,,
44737107,Motorola,Startac70     ,,,
44737118,Motorola,Startac70     ,,,
44737140,Motorola,Startac70     ,,,
44737167,Motorola,Startac70     ,,,
44737169,Motorola,Startac70     ,,,
44737180,Motorola,Startac70     ,,,
44737200,Motorola,-unknown-MP1-1D12    ,,,
44737300,Motorola,8700MC2-41A11    ,,,
44737307,Motorola,8900,,,
44737340,Motorola,8900,,,
44737341,Motorola,8900,,,
44737367,Motorola,8900,,,
44737369,Motorola,8900,,,
44737380,Motorola,8900,,,
44737400,Motorola,C170MP1-1D13    ,,,
44737407,Motorola,C170,,,
44737440,Motorola,C170,,,
44737467,Motorola,C170,,,
44737469,Motorola,C170,,,
44737480,Motorola,C170,,,
44738200,Telit,MobileTerminals Galileo     ,,,
44739900,Siemens,AGS6 S24859-C2620     ,,,
44739951,Siemens,AG S6     ,,,
44740200,Philips,GenieTCD  828    ,,,
44740206,Philips,Genie,,,
44740207,Philips,Genie,,,
44740250,Philips,Genie,,,
44740251,Philips,Genie,,,
44740269,Philips,Genie,,,
44741400,Nec,MP5J1G1,,,
44747000,Siemens,AGS10 S30880-S1200     ,,,
44747051,Siemens,AG S10     ,,,
44747058,Siemens,AG S10     ,,,
44747100,Siemens,AGSony CMD-X2000     ,,,
44747151,Sony,CMD-X  2000    ,,,
44750200,Philips,Genie,,,
44751500,Siemens,AGE10D/E S30880-S1800     ,,,
44751551,Siemens,AG E10 S-D-E    ,,,
44751552,Siemens,AG E10 S-D-E    ,,,
44751600,Siemens,AGS6 Classic S30880-S1850    ,,,
44751651,Siemens,AG S6     ,,,
44751652,Siemens,AG S6     ,,,
44757800,Motorola,TelularPhonecell SX     ,,,
44759000,Siemens,AGS6 S8 Special S24859-C2650   ,,,
44767900,Philips,Twist/TintoTCD  808    ,,,
44767950,Philips,TWIST    ,,,
44767951,Philips,TWIST    ,,,
44773400,Bosch,TelecomBosch MCom  207   ,,,
44773450,Bosch,TelecomM-COM  207    ,,,
44773500,Voxson,Targa,,,
44773600,Nec,G9DMP5J1H1    ,,,
44773700,Nec,MP5J1G1,,,
44774300,Telit,MobileTerminals Telital Datablock    ,,,
44774800,Telit,MobileTerminals TEO     ,,,
44774892,Telital,TEO,,,
44775800,Telit,MobileTerminals TEO     ,,,
44775900,Telit,MobileTerminals TE     ,,,
44776000,Telit,MobileTerminals Kenwood ER120    ,,,
44776400,Motorola,StarTAC130  MG1-4E21     ,,,
44776407,Motorola,Startac130     ,,,
44776418,Motorola,Startac130     ,,,
44776420,Motorola,Startac130     ,,,
44776440,Motorola,Startac130     ,,,
44776467,Motorola,Startac130     ,,,
44776469,Motorola,Startac130     ,,,
44776480,Motorola,Startac130     ,,,
44776500,Motorola,-unknown-MG1-4E22    ,,,
44776600,Motorola,cd160MC2-41C11    ,,,
44776640,Motorola,INCONNU,,,
44776700,Motorola,-unknown-MP1-1B12    ,,,
44776800,Motorola,cd920MC2-41B11 Asian db920    ,,,
44776807,Motorola,B320,,,
44776808,Motorola,B320,,,
44776818,Motorola,B320,,,
44776819,Motorola,B320,,,
44776820,Motorola,B320,,,
44776830,Motorola,B320,,,
44776840,Motorola,B320,,,
44776867,Motorola,B320,,,
44776869,Motorola,B320,,,
44776880,Motorola,B320,,,
44776881,Motorola,B320,,,
44776882,Motorola,B320,,,
44776883,Motorola,B320,,,
44776893,Motorola,B320,,,
44776900,Motorola,cd930MC2-41B12    ,,,
44776907,Motorola,CD930,,,
44776908,Motorola,CD930,,,
44776909,Motorola,CD930,,,
44776918,Motorola,CD930,,,
44776920,Motorola,CD930,,,
44776940,Motorola,CD930,,,
44776967,Motorola,CD930,,,
44776969,Motorola,CD930,,,
44776980,Motorola,CD930,,,
44779100,Matsushita,PanasonicG600    ,,,
44779187,Panasonic,MobileCommunications Co Ltd  EBG-600    ,,,
44780600,Siemens,AGS11E S30880-S1300     ,,,
44788000,Siemens,AGS6 PCN Power E S30880-S1900    ,,,
44788051,Siemens,AGB616    ,,,
44788100,Siemens,AGS8 PCN Power E S30880-S1940    ,,,
44792800,Siemens,AGS1088 S30880-S1200     ,,,
44794000,Philips,74MP898,,,
44796700,Samsung,SGH-400,,,
44796789,Samsung,ElectronicsSGH-A400    ,,,
44796800,Siemens,AGS10 active S30880-S1200    ,,,
44796851,Siemens,AG S  20   ,,,
44799800,Matsushita,PanasonicG450    ,,,
44803500,Ecom,RolfNied Ex-Handy  2   ,,,
44803700,Nec,MP5J1G1,,,
44805700,Siemens,AGS1088D S30880-S1200     ,,,
44805800,Siemens,AGS10D S30880-S1220     ,,,
44805851,Siemens,AG S10D     ,,,
44805900,Siemens,AGE10D    ,,,
44805951,Siemens,AG E10D     ,,,
44806000,Siemens,AGS6 Power D    ,,,
44806051,Siemens,AG S6Power D    ,,,
44808100,Matsushita,PanasonicG450    ,,,
44808187,Panasonic,MobileCommunications Co Ltd  EBG-450    ,,,
44808193,Panasonic,MobileCommunications Co Ltd  EBG-450    ,,,
44808194,Panasonic,MobileCommunications Co Ltd  EBG-450    ,,,
44808800,Benefon,OYVega    ,,,
44810100,SG998,S101,,,
44811300,Motorola,cd160 MC2-41C13     ,,,
44811340,Motorola,INCONNU,,,
44811400,Motorola,d520MG2-4B11    ,,,
44811407,Motorola,D520,,,
44811408,Motorola,D520,,,
44811409,Motorola,D520,,,
44811410,Motorola,D520,,,
44811440,Motorola,D520,,,
44811441,Motorola,D520,,,
44811467,Motorola,D520,,,
44811469,Motorola,D520,,,
44811480,Motorola,D520,,,
44811500,Motorola,-unknown-MP1-1D14    ,,,
44811600,Motorola,-unknown-MG2-4C11    ,,,
44811700,Motorola,-unknown-MG2-4C12    ,,,
44811800,Motorola,C520MP2-1A11    ,,,
44811807,Motorola,C520,,,
44811818,Motorola,C520,,,
44811840,Motorola,C520,,,
44811867,Motorola,C520,,,
44811869,Motorola,C520,,,
44811880,Motorola,C520,,,
44814400,Siemens,AGSony CMD-X2000DR     ,,,
44814451,Siemens,AG CMD-X2000DR     ,,,
44814500,Siemens,AGS10D active     ,,,
44814551,Siemens,AG S10D Active    ,,,
44817300,Siemens,AGSL10 S30880-S1600     ,,,
44817337,Siemens,AGSL10    ,,,
44817351,Siemens,AGSL10    ,,,
44817352,Siemens,AGSL10    ,,,
44821300,Nec,DB2000MP5J1L1    ,,,
44821379,NEC,CorporationDB  2000    ,,,
44821400,Nec,MP5JIMI,,,
44821479,NEC,CorporationDB  500    ,,,
44821500,Nec,MP5JIPI,,,
44821600,Nec,DB2100,,,
44821700,Nec,DB2000MP5J1L1    ,,,
44821779,NEC,CorporationDB  2000    ,,,
44821800,Nec,DB2000MP5J1L1    ,,,
44821879,NEC,CorporationDB  2000    ,,,
44821900,Nec,MP5J1M1,,,
44822000,Nec,MP5J1S1,,,
44822100,Nec,MP5JIRI,,,
44822179,NEC,CorporationDB4000    ,,,
44822200,NEC,CorporationDB  2000    ,,,
44822279,NEC,CorporationDB  2000    ,,,
44825300,Siemens,AGAmio Cellular A108 A108   ,,,
44827300,Philips,TCD808A/R,,,
44828600,Telular,CorporationTC-2101    ,,,
44828688,DIVERS,TC-2101    ,,,
44829300,Kenwood,EuropeEN328    ,,,
44830100,Siemens,AGSL10D S30880-S1600     ,,,
44830137,Siemens,AGSL10D    ,,,
44830151,Siemens,AGSL10D    ,,,
44830152,Siemens,AGSL10D    ,,,
44830800,Siemens,AGSL1088 S30880-S1600     ,,,
44830851,Siemens,AG SL10     ,,,
44830900,Siemens,AGSL10 / SL10E S30880-S1600   ,,,
44830951,Siemens,AG SL10     ,,,
44831500,Samsung,SGH-600,,,
44831526,Samsung,ElectronicsSGH-N600    ,,,
44831527,Samsung,ElectronicsSGH-N600    ,,,
44831589,Samsung,ElectronicsSGH-N600    ,,,
44831590,Samsung,ElectronicsSGH-N600    ,,,
44831591,Samsung,ElectronicsSGH-N600    ,,,
44831592,Samsung,ElectronicsSGH-N600    ,,,
44831593,Samsung,ElectronicsSGH-N600    ,,,
44831594,Samsung,ElectronicsSGH-N600    ,,,
44831595,Samsung,ElectronicsSGH-N600    ,,,
44832300,Philips,DigaTCD308/TX/GX/KX/5X/4X    ,,,
44833200,Siemens,AGC11 S30880-S2210     ,,,
44833251,Siemens,AGC10    ,,,
44835900,Matsushita,PanasonicG600    ,,,
44835987,Panasonic,MobileCommunications Co Ltd  EBG-600    ,,,
44835993,Panasonic,MobileCommunications Co Ltd  EBG-600    ,,,
44842000,Acer,PeripheralsInc. G301 G320 XG818   ,,,
44844600,Philips,TCD838TCD838SP    ,,,
44844606,Philips,Genie,,,
44844650,Philips,Genie,,,
44844651,Philips,Genie,,,
44844669,Philips,Genie,,,
44846400,Samsung,SGH-550,,,
44846500,Samsung,SGH-500,,,
44846589,Samsung,Electronics SGH  500   ,,,
44847800,Siemens,AGC10 S30880-S2200 (FR/EFR)    ,,,
44847851,Siemens,AGC10    ,,,
44847852,Siemens,AGC10    ,,,
44849100,Siemens,AGC10 S30880-S2200 (HR)    ,,,
44849151,Siemens,AG C10     ,,,
44849500,Telit,MobileTerminals PV160     ,,,
44849600,Telit,MobileTerminals GM210     ,,,
44849616,Telital,GM210     ,,,
44852300,Amio,CellularInnovation A118     ,,,
44852800,Commquest,Quest,,,
44852900,Philips,TCD828V74MP878    ,,,
44853000,Bang,&Olufsen BeoCOM  9800   ,,,
44853050,Bang,&Olufsen BeoCOM  9800   ,,,
44853500,Motorola,V3688MC2-41E11    ,,,
44854300,Motorola,d520MG2-4B12    ,,,
44854307,Motorola,D520,,,
44854340,Motorola,D520,,,
44854367,Motorola,D520,,,
44854369,Motorola,D520,,,
44854380,Motorola,D520,,,
44854400,Motorola,-unknown-MG1-4F11    ,,,
44854500,Motorola,d10Data Module MG1-4F21    ,,,
44854507,Motorola,INCONNU,,,
44854600,Motorola,-unknown-MG1-4F22    ,,,
44854700,Motorola,-unknown-MG1-4F23    ,,,
44854800,Motorola,StarTAC130  MG2-4D11     ,,,
44854807,Motorola,Startac130     ,,,
44854808,Motorola,Startac130     ,,,
44854818,Motorola,Startac130     ,,,
44854820,Motorola,Startac130     ,,,
44854840,Motorola,Startac130     ,,,
44854841,Motorola,Startac130     ,,,
44854867,Motorola,Startac130     ,,,
44854869,Motorola,Startac130     ,,,
44854880,Motorola,Startac130     ,,,
44854881,Motorola,Startac130     ,,,
44855000,Siemens,AGSL1088E S30880-S1600     ,,,
44856100,Kenwood,EuropeEM328    ,,,
44856168,Kenwood,EuropeEM328    ,,,
44856900,Telit,MobileTerminals GM220     ,,,
44856916,Telital,GM220,,,
44857000,Matsushita,PanasonicG520    ,,,
44857086,Panasonic,MobileCommunications Co Ltd  G520    ,,,
44857087,Panasonic,MobileCommunications Co Ltd  G520    ,,,
44857088,Panasonic,MobileCommunications Co Ltd  G520    ,,,
44857089,Panasonic,MobileCommunications Co Ltd  G520    ,,,
44857100,Matsushita,PanasonicGD70    ,,,
44857162,Panasonic,MobileCommunications Co Ltd GD70   ,,,
44857187,Panasonic,MobileCommunications Co Ltd GD70   ,,,
44857188,Panasonic,MobileCommunications Co Ltd GD70   ,,,
44859100,Telit,MobileTerminals GM240     ,,,
44859116,Telital,GM240,,,
44860800,Telit,MobileTerminals GM310     ,,,
44861400,Kyocera,CorporationKI-G100 GSM Handset    ,,,
44861460,DIVERS,IRIDIUM KI-G100     ,,,
44861700,Motorola,AM3180MG2-4B21    ,,,
44861707,Motorola,INCONNU,,,
44861708,Motorola,INCONNU,,,
44864500,Benefon,OYVega Gold     ,,,
44864800,Amio,CellularInnovation AC118     ,,,
44866300,Samsung,SGH-600C,,,
44866389,Samsung,Electronics SGH 600C    ,,,
44866390,Samsung,Electronics SGH 600C    ,,,
44866391,Samsung,Electronics SGH 600C    ,,,
44867400,Philips,SavvyTCD128 TCD138     ,,,
44867406,Philips,Savvy,,,
44867450,Philips,Savvy,,,
44867451,Philips,Savvy,,,
44867452,Philips,Savvy,,,
44867453,Philips,Savvy,,,
44867454,Philips,Savvy,,,
44867455,Philips,Savvy,,,
44867456,Philips,Savvy,,,
44867457,Philips,Savvy,,,
44867458,Philips,Savvy,,,
44867459,Philips,Savvy,,,
44867460,Philips,Savvy,,,
44867461,Philips,Savvy,,,
44867469,Philips,Savvy,,,
44868500,Telit,MobileTerminals GM210E     ,,,
44868516,Telital,GM210E,,,
44870800,Telit,MobileTerminals GM230     ,,,
44870844,Telital,GM230,,,
44870900,Telit,MobileTerminals GM240E     ,,,
44871000,Telit,MobileTerminals GM220E     ,,,
44871044,Telital,GM220E,,,
44871100,Telit,MobileTerminals GM270     ,,,
44871200,Telit,MobileTerminals GM231     ,,,
44871300,Telit,MobileTerminals GM710     ,,,
44874700,Nec,MP5J1N1-1A,,,
44874900,Philips,TCD898TCD898A TCD898V     ,,,
44874906,Philips,Genie2000     ,,,
44874950,Philips,Genie2000     ,,,
44874951,Philips,Genie2000     ,,,
44874952,Philips,Genie2000     ,,,
44874969,Philips,Genie2000     ,,,
44876200,Kenwood,EuropeHaier HK9800C     ,,,
44876300,Kenwood,EuropeEM358    ,,,
44876400,Acer,PeripheralsInc. G620     ,,,
44876500,Acer,PeripheralsInc. G520     ,,,
44876563,Acer,PeripheralsInc. G520     ,,,
44876600,Acer,PeripheralsInc. G630     ,,,
44876700,Acer,PeripheralsInc. G530     ,,,
44876900,Siemens,AGSL10 S30880-S1600     ,,,
44877000,Siemens,AGSL1088 S30880-S1600     ,,,
44877100,Siemens,AGSL10 S30880-S1600     ,,,
44877200,Siemens,AGSL1088 S30880-S1600     ,,,
44877300,Siemens,AGSL10E S30880-S1600-L     ,,,
44878900,Amio,CellularInnovation Jazz     ,,,
44881200,Acer,PeripheralsInc. G625     ,,,
44882000,Benefon,OYIo    ,,,
44882100,Benefon,OYCeres    ,,,
44883100,Motorola,C520MP2-1A12    ,,,
44883200,Motorola,C520MP2-1A13    ,,,
44883240,Motorola,INCONNU,,,
44883300,Motorola,C520MP2-1A14    ,,,
44883400,Motorola,CellularCassette for  9505  MG2-4E31   ,,,
44883500,Motorola,V3688V998+ MC2-41E11     ,,,
44883506,Motorola,V3688,,,
44883507,Motorola,V3688,,,
44883508,Motorola,V3688,,,
44883509,Motorola,V3688,,,
44883510,Motorola,V3688,,,
44883511,Motorola,V3688,,,
44883512,Motorola,V3688,,,
44883514,Motorola,V3688,,,
44883518,Motorola,V3688,,,
44883519,Motorola,V3688,,,
44883520,Motorola,V3688,,,
44883521,Motorola,V3688,,,
44883522,Motorola,V3688,,,
44883523,Motorola,V3688,,,
44883540,Motorola,V3688,,,
44883541,Motorola,V3688,,,
44883542,Motorola,V3688,,,
44883543,Motorola,V3688,,,
44883567,Motorola,V3688,,,
44883569,Motorola,V3688,,,
44883580,Motorola,V3688,,,
44883581,Motorola,V3688,,,
44883582,Motorola,V3688,,,
44883583,Motorola,V3688,,,
44883584,Motorola,V3688,,,
44883585,Motorola,V3688,,,
44883586,Motorola,V3688,,,
44883587,Motorola,V3688,,,
44883588,Motorola,V3688,,,
44883589,Motorola,V3688,,,
44883590,Motorola,V3688,,,
44883591,Motorola,V3688,,,
44883593,Motorola,V3688,,,
44883600,Motorola,cd520flip MC2-41D11     ,,,
44883607,Motorola,M3188,,,
44883608,Motorola,M3188,,,
44883640,Motorola,M3188,,,
44883667,Motorola,M3188,,,
44883669,Motorola,M3188,,,
44883680,Motorola,M3188,,,
44883800,Truly,TG222,,,
44883900,Sewon,TelecomLtd SW900A     ,,,
44884100,China,KejianCorporation Ltd. KGH-3000    ,,,
44884200,Hexxim,GSM9610,,,
44888500,Siemens,AGC2588 S2588 S30880-S3050/3070    ,,,
44888537,Siemens,AGC25    ,,,
44888538,Siemens,AGC25    ,,,
44888551,Siemens,AGC25    ,,,
44888600,Siemens,AGC25 S30880-S3050/3070     ,,,
44888611,Siemens,AG C25     ,,,
44888637,Siemens,AGC25    ,,,
44888641,Siemens,AGC25    ,,,
44888651,Siemens,AGC25    ,,,
44888652,Siemens,AGC25    ,,,
44888653,Siemens,AGC25    ,,,
44888654,Siemens,AGC25    ,,,
44888655,Siemens,AGC25    ,,,
44888656,Siemens,AGC25    ,,,
44888657,Siemens,AGC25    ,,,
44889500,Nokia,7110NSE-5    ,,,
44889510,Nokia,7110,,,
44889520,Nokia,7110,,,
44889530,Nokia,7110,,,
44889540,Nokia,7110,,,
44889560,Nokia,7110,,,
44889570,Nokia,7110,,,
44889580,Nokia,7110,,,
44889588,Nokia,7110,,,
44889591,Nokia,7110,,,
44889592,Nokia,7110,,,
44889593,Nokia,7110,,,
44889600,Nokia,3210NSE-8 (DCT-3)     ,,,
44889610,Nokia,3210,,,
44889620,Nokia,3210,,,
44889630,Nokia,3210,,,
44889640,Nokia,3210,,,
44889660,Nokia,3210,,,
44889670,Nokia,3210,,,
44889680,Nokia,3210,,,
44889688,Nokia,3210,,,
44889691,Nokia,3210,,,
44889692,Nokia,3210,,,
44889693,Nokia,3210,,,
44889700,Nokia,3210NSE-9 (DCT-3)     ,,,
44889800,Nokia,3210NSE-9 (DCT-3)     ,,,
44889810,Nokia,3210,,,
44889820,Nokia,3210,,,
44889830,Nokia,3210,,,
44889840,Nokia,3210,,,
44889860,Nokia,3210,,,
44889870,Nokia,3210,,,
44889880,Nokia,3210,,,
44889888,Nokia,3210,,,
44889891,Nokia,3210,,,
44889892,Nokia,3210,,,
44889893,Nokia,3210,,,
44889900,Nokia,6090NME-3 (DCT-3)     ,,,
44889970,Nokia,6090     ,,,
44889993,Nokia,6090     ,,,
44890100,Nokia,8850NSM-2NX (DCT-3)     ,,,
44890110,Nokia,8850,,,
44890120,Nokia,8850,,,
44890130,Nokia,8850,,,
44890140,Nokia,8850,,,
44890160,Nokia,8850,,,
44890170,Nokia,8850,,,
44890180,Nokia,8850,,,
44890191,Nokia,8850,,,
44890200,Nokia,8210NSM-3NX    ,,,
44890210,Nokia,8210,,,
44890220,Nokia,8210,,,
44890230,Nokia,8210,,,
44890240,Nokia,8210,,,
44890260,Nokia,8210,,,
44890270,Nokia,8210,,,
44890280,Nokia,8210,,,
44890291,Nokia,8210,,,
44890292,Nokia,8210,,,
44890293,Nokia,8210,,,
44890300,Nokia,3210NSE-8 (DCT-3)     ,,,
44890310,Nokia,3210,,,
44890320,Nokia,3210,,,
44890330,Nokia,3210,,,
44890340,Nokia,3210,,,
44890360,Nokia,3210,,,
44890370,Nokia,3210,,,
44890380,Nokia,3210,,,
44890388,Nokia,3210,,,
44890391,Nokia,3210,,,
44890392,Nokia,3210,,,
44890393,Nokia,3210,,,
44890400,Nokia,7110NSE-5 Benelux     ,,,
44890410,Nokia,7110,,,
44890420,Nokia,7110,,,
44890430,Nokia,7110,,,
44890440,Nokia,7110,,,
44890460,Nokia,7110,,,
44890470,Nokia,7110,,,
44890480,Nokia,7110,,,
44890488,Nokia,7110,,,
44890491,Nokia,7110,,,
44890492,Nokia,7110,,,
44890493,Nokia,7110,,,
44895000,Motorola,-unknown-MP2-1A15    ,,,
44895100,Motorola,M3288MC2-41D12    ,,,
44895107,Motorola,M3288,,,
44895108,Motorola,M3288,,,
44895140,Motorola,M3288,,,
44895167,Motorola,M3288,,,
44895169,Motorola,M3288,,,
44895180,Motorola,M3288,,,
44895200,Motorola,V2188MC2-41G21    ,,,
44895207,Motorola,V2188,,,
44895218,Motorola,V2188,,,
44895220,Motorola,V2188,,,
44895230,Motorola,V2188,,,
44895240,Motorola,V2188,,,
44895250,Motorola,V2188,,,
44895261,Motorola,V2188,,,
44895267,Motorola,V2188,,,
44895269,Motorola,V2188,,,
44895280,Motorola,V2188,,,
44895293,Motorola,V2188,,,
44895300,Motorola,M3688MC2-41D13    ,,,
44895400,Motorola,L7089MT2-411A11    ,,,
44895401,Motorola,L7089,,,
44895407,Motorola,L7089,,,
44895408,Motorola,L7089,,,
44895418,Motorola,L7089,,,
44895420,Motorola,L7089,,,
44895440,Motorola,L7089,,,
44895441,Motorola,L7089,,,
44895450,Motorola,L7089,,,
44895469,Motorola,L7089,,,
44895470,Motorola,L7089,,,
44895480,Motorola,L7089,,,
44895481,Motorola,L7089,,,
44895482,Motorola,L7089,,,
44895500,Motorola,M3688MC2-41D31    ,,,
44895507,Motorola,M3688,,,
44895508,Motorola,M3688,,,
44895518,Motorola,M3688,,,
44895520,Motorola,M3688,,,
44895540,Motorola,M3688,,,
44895541,Motorola,M3688,,,
44895569,Motorola,M3688,,,
44895580,Motorola,M3688,,,
44896100,Bang,&Olufsen Beocom  9800  DB   ,,,
44896150,Bang,&Olufsen BEOCOM  9800  DB   ,,,
44908600,Motorola,unknownMC2-41D41    ,,,
44908700,Motorola,unknownMC2-41D21    ,,,
44908800,Motorola,StarTAC130  MG2-4A11     ,,,
44908807,Motorola,STARTACBi-Fentes    ,,,
44908900,Motorola,unknownMC2-41D42    ,,,
44909000,Motorola,L7189MT2-411A12    ,,,
44909007,Motorola,L7189,,,
44909018,Motorola,L7189,,,
44909020,Motorola,L7189,,,
44909040,Motorola,L7189,,,
44909069,Motorola,L7189,,,
44909080,Motorola,L7189,,,
44909081,Motorola,L7189,,,
44909100,Motorola,-unknown-MP2-1A16    ,,,
44910000,Kenwood,EuropeEN358    ,,,
44910100,Siemens,AGS2588 S30880-S3100     ,,,
44910137,Siemens,AGS25    ,,,
44910151,Siemens,AGS25    ,,,
44910200,Siemens,AGS25 S30880-S3100     ,,,
44910237,Siemens,AGS25    ,,,
44910251,Siemens,AGS25    ,,,
44910252,Siemens,AGS25    ,,,
44910253,Siemens,AGS25    ,,,
44910254,Siemens,AGS25    ,,,
44910255,Siemens,AGS25    ,,,
44910300,Telit,MobileTerminals GM211     ,,,
44910400,Telit,MobileTerminals GM211E     ,,,
44910500,Telit,MobileTerminals GM221     ,,,
44910543,Telital,GM221,,,
44910600,Telit,MobileTerminals GM221E     ,,,
44910700,Telit,MobileTerminals GM241     ,,,
44910800,Telit,MobileTerminals GM241E     ,,,
44910900,Telit,MobileTerminals GM271     ,,,
44911000,Telit,MobileTerminals GM360S     ,,,
44911100,Telit,MobileTerminals GM630D     ,,,
44911200,Telit,MobileTerminals GM711     ,,,
44911244,Telital,GM711,,,
44911300,Matsushita,PanasonicG600P    ,,,
44911400,Matsushita,PanasonicG520    ,,,
44911487,Panasonic,MobileCommunications Co Ltd  G520    ,,,
44911500,Samsung,SGH-2100P,,,
44911600,Samsung,SGH-600E,,,
44911700,Samsung,SGH-800/610,,,
44911789,Samsung,Electronics SGH  800   ,,,
44911800,Aselsan,Electronics1920     ,,,
44911900,Kenwood,EuropeEM608    ,,,
44911968,Kenwood,EuropeEM608    ,,,
44912000,Kenwood,EuropeEM  618    ,,,
44912068,Kenwood,EuropeEM  618    ,,,
44912098,Kenwood,EuropeEM  618    ,,,
44912200,Philips,TCD878JTCD878S TCD 878/J    ,,,
44912206,Philips,Xenium,,,
44912250,Philips,Xenium,,,
44912269,Philips,Xenium,,,
44912300,Matsushita,PanasonicGD90    ,,,
44912322,Panasonic,MobileCommunications Co Ltd  GD90    ,,,
44912356,Panasonic,MobileCommunications Co Ltd  GD90    ,,,
44912362,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912363,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912385,Panasonic,MobileCommunications Co Ltd  GD90    ,,,
44912387,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912388,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912389,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912390,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912391,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912398,Panasonic,MobileCommunications Co Ltd GD90   ,,,
44912500,Siemens,AGC25 S30880-S3600     ,,,
44912532,Siemens,AGC25    ,,,
44912533,Siemens,AGC25    ,,,
44912537,Siemens,AGC25    ,,,
44912541,Siemens,AGC25    ,,,
44912542,Siemens,AGC25    ,,,
44912543,Siemens,AGC25    ,,,
44912544,Siemens,AGC25    ,,,
44912545,Siemens,AGC25    ,,,
44912546,Siemens,AGC25    ,,,
44912551,Siemens,AGC25    ,,,
44912552,Siemens,AGC25    ,,,
44912553,Siemens,AGC25    ,,,
44912554,Siemens,AGC25    ,,,
44912555,Siemens,AGC25    ,,,
44912556,Siemens,AGC25    ,,,
44912557,Siemens,AGC25    ,,,
44912558,Siemens,AGC25    ,,,
44912559,Siemens,AGC25    ,,,
